content_id,section,activity_name,lesson_page,visible,url
7512d5a3-9995-4553-887d-642881695a3b,Unit 1: Linear Equations,Lesson 1.5 Teacher Guide: Equations and Their Graphs,1.5.7: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115613&pageid=768150
746ac7e7-8ebc-4160-bf3c-0114a9b76070,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115614
cd7d3f77-eef9-4444-ae73-1111ce7329fc,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.1: Analyzing Graphs of Linear Equations ,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768152
d075f2e3-9a15-4d28-b0c7-484adce628d4,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.2 Graphing Linear Functions in Two Variables,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768153
0693d40e-09d4-4605-b11b-1ef107d1f9af,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.2 Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768154
e6bc25e9-1fee-4aff-bb51-ba4b2f64fdab,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.2 Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768155
e11744f2-a342-4033-a400-4af15d006d04,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,"1.5.3: Examining an Equation in Two Variables and Its Graph, Part 1",1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768156
e80a4df0-0e10-415e-886d-037a9bf73f39,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768157
639dac42-373d-4a0c-b20f-e81f7cfa2300,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768158
9bd3f379-663b-47bc-8d0e-29d0db603b1f,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,"1.5.4: Writing, Graphing, and Solving a Linear Equation ",1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768159
1c59e3e5-5464-4cea-bb97-44b5c26af392,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.4: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768160
22ec3ab5-42cd-43d2-b773-19d2a3f39e17,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.4: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768161
a85ce31c-ccbd-46eb-a501-44464c4140fd,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs," 1.5.5: Examining an Equation in Two Variables and Its Graph, Part 2",1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768162
3fc2397e-6ed9-4bb6-913a-ad80245c6c3a,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.6: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768163
890d19db-b130-4f71-a029-a3795c7487fd,Unit 1: Linear Equations,Lesson 1.5: Equations and Their Graphs,1.5.7: Lesson Summary ,1,https://raiselearning.org/mod/lesson/view.php?id=115614&pageid=768164
15cb8310-73a1-41af-865b-0f22daee4a1c,Unit 1: Linear Equations,Unit 1 Section B Overview: Manipulating Equations and Understanding Their Structure,,0,https://raiselearning.org/mod/page/view.php?id=115616
3bc8a260-d6e6-484d-b1a1-e5aa9db0dc94,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115617
59980e73-fed7-4051-8d50-ddec85ea848d,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.1: Exploring Equivalent Expressions ,0,https://raiselearning.org/mod/lesson/view.php?id=115617&pageid=768166
b11021bc-79b9-4234-afce-d36ac48432e8,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.2: Expressing Relationships as Equations,0,https://raiselearning.org/mod/lesson/view.php?id=115617&pageid=768167
fd6351fa-54e4-4416-96bd-62d095c992bf,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.3: Exploring Related Equations ,0,https://raiselearning.org/mod/lesson/view.php?id=115617&pageid=768168
34b8b36c-99d8-4655-9f22-0e54769961ec,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.4: Recognizing Related Equations,0,https://raiselearning.org/mod/lesson/view.php?id=115617&pageid=768169
8508959d-f488-4f93-93ad-918da4a3cebe,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115617&pageid=768170
674c67a2-8e67-4783-9c32-02d2c935aed6,Unit 1: Linear Equations,Lesson 1.6 Teacher Guide: Equivalent Equations,1.6.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115617&pageid=768171
2d079238-5242-4de4-a650-524d05795c79,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115618
0deaea55-8ef9-43c5-a746-a53c0a739095,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.1: Exploring Equivalent Expressions ,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768173
be8edf3c-811d-4383-9482-a0f74f91f81d,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.2: Expressing Relationships as Equations,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768174
b14d7709-8929-464b-a9ea-01d2c9e63f9e,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768175
4dfe35d9-6673-4874-b721-36d2eadc966d,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768176
ebcc588b-442e-4b21-ba18-e8b1b0adef7a,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.3: Exploring Related Equations,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768177
93d6b681-4e84-4229-96a9-944bbb84ee83,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768178
84466c8d-ae93-49b6-b09f-82fb08f241ff,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768179
ece1567b-0408-414d-9e1e-0c2a72b382ed,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.4: Recognizing Related Equations ,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768180
6c2e14d6-ec41-4c94-b614-3873413aa0f5,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768181
9a89a79e-489a-4cf7-aac2-38fe1eeccb66,Unit 1: Linear Equations,Lesson 1.6: Equivalent Equations,1.6.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115618&pageid=768182
93c2be04-8cd8-4f02-b97a-94ee188f11ce,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115619
8f9d899d-c04a-448f-aa91-7431b264f001,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.1: Determining if Zero Is a Solution ,0,https://raiselearning.org/mod/lesson/view.php?id=115619&pageid=768184
4239324d-e383-4e48-8700-c68ade3c5305,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.2: Explaining Acceptable Moves to Solve an Equation,0,https://raiselearning.org/mod/lesson/view.php?id=115619&pageid=768185
87204cd8-36a5-419d-abc8-8d3dbe5ff827,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.3: Understanding Equations with No Solution or Infinitely Many,0,https://raiselearning.org/mod/lesson/view.php?id=115619&pageid=768186
2fa9a9f9-fe1a-4344-bc6b-cca308334ba8,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.4: Solving Equations by Dividing Values,0,https://raiselearning.org/mod/lesson/view.php?id=115619&pageid=768187
7384dac4-f18d-489a-bee9-85f86ba53a24,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115619&pageid=768188
bcd97e70-ed43-4a35-b8ee-85675564d89a,Unit 1: Linear Equations,Lesson 1.7 Teacher Guide: Explaining Steps for Rewriting Equations,1.7.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115619&pageid=768189
e6c0b0e2-857d-4ca1-803e-41f3d4f1d6e8,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115620
70cfd272-ed6e-4fe6-91ef-fb991d5cf58a,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.1: Determining if Zero Is a Solution,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768191
d3cb02d9-d96c-4fa1-bbf3-ab069a184ce1,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.2: Explaining Acceptable Moves to Solve an Equation,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768192
09f82676-cf96-4b68-86dc-4d83b6f274f9,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768193
aedb0913-a0ca-422b-bbe9-abce08512c94,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.2: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768194
b10a20f1-3653-40ee-a5b6-27799b84b829,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.3: Understanding Equations with No Solution or Infinitely Many,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768195
3de5af2c-c810-4c57-a682-d4c8fa51957f,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768196
568d8097-a8e1-40e0-a1df-72ba4d1d5a98,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.3: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768197
1f9e8458-0d5f-4d4c-b3db-3578d88a7428,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.4: Solving Equations by Dividing Values,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768198
7011fc82-0ad9-4544-8947-eca4e521bb13,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768199
d5e07b8f-31a9-4849-a195-ecdd8dd30607,Unit 1: Linear Equations,Lesson 1.7: Explaining Steps for Rewriting Equations,1.7.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115620&pageid=768200
ad0001df-c13b-4502-896f-e9154e963628,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115621
47023f4c-88f9-4029-a99c-a98d17772b7b,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.1: Expressing Relationships between Two Quantities,0,https://raiselearning.org/mod/lesson/view.php?id=115621&pageid=768202
91ba4f77-c324-40d7-80dc-ef2c16aa2181,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.2: Identifying the Most Useful Form of an Equation,0,https://raiselearning.org/mod/lesson/view.php?id=115621&pageid=768203
1efaa372-0796-4819-9161-d25f8350e651,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.3: Writing Equations and Isolating Variables,0,https://raiselearning.org/mod/lesson/view.php?id=115621&pageid=768204
fe9a1406-e536-4343-a128-7c1a979b7eaf,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.4: Writing Equations Given Dimensions of Shapes,0,https://raiselearning.org/mod/lesson/view.php?id=115621&pageid=768205
1b9100be-2004-4947-84ba-f44a5b5fc6a3,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115621&pageid=768206
be9f5cf6-af37-45d2-ab90-933af46115ad,Unit 1: Linear Equations,"Lesson 1.8 Teacher Guide: Choosing the Correct Variable to Solve For, Part 1",1.8.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115621&pageid=768207
5226a217-7e28-4ff8-bc60-8ce4bb80a896,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.0: Lesson Overview,1,https://raiselearning.org/mod/lesson/view.php?id=115622
388b9913-1eeb-4fd8-869e-c1d4434dc31a,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.1: Expressing Relationships between Two Quantities,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768209
6023a5a0-8a56-4475-8b28-689cfcd423aa,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.2: Identifying the Most Useful Form of an Equation,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768210
9c2643b9-5c00-4c6b-982d-fd071c1e6810,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768211
966c996f-29ee-4f34-8e91-f9e9cdc6b62d,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.2: Additional Resources ,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768212
e37fa3cb-488e-4172-9b81-e72fbaddfdc7,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.3: Writing Equations and Isolating Variables,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768213
26e58ec2-9013-4a31-b98b-7809ea3c1cf8,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.3: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768214
489b4b5d-920a-4d72-afa4-501a96110c6f,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.3: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768215
0e2c67ad-5b10-4c0d-8256-74ae3d5f6f10,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.4: Writing Equations Given Dimensions of Shapes,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768216
4eeea81c-6424-4d4c-8f28-51aaa536d9ce,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.5: Practice,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768217
051de1b7-c33e-4428-a7e2-e1a8a4f0444b,Unit 1: Linear Equations,"Lesson 1.8: Choosing the Correct Variable to Solve For, Part 1",1.8.6: Lesson Summary,1,https://raiselearning.org/mod/lesson/view.php?id=115622&pageid=768218
53024e0d-44f8-4c1a-88cf-e902458ce581,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.0: Lesson Overview,0,https://raiselearning.org/mod/lesson/view.php?id=115623
a9244ce9-8fee-425e-8c75-c393439f04af,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.1: Rearranging an Equation in Three Variables,0,https://raiselearning.org/mod/lesson/view.php?id=115623&pageid=768220
3d891449-bf36-4ab8-97b8-87fa850f513c,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.2: Writing an Equation to Represent a Constraint,0,https://raiselearning.org/mod/lesson/view.php?id=115623&pageid=768221
799b56e8-4abd-4efa-852f-71bea1c09e77,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.3: Writing and Rearranging Equations in Two Variables,0,https://raiselearning.org/mod/lesson/view.php?id=115623&pageid=768222
ab7cfe07-f761-45a4-b2be-64a58185e8ce,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.4: Solving for a Specified Variable,0,https://raiselearning.org/mod/lesson/view.php?id=115623&pageid=768223
2bc126b6-d986-49e0-b098-2ca3f75d41eb,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.5: Practice,0,https://raiselearning.org/mod/lesson/view.php?id=115623&pageid=768224
e69e03e7-1dc7-4ec4-b44e-9317a17a54e3,Unit 1: Linear Equations,"Lesson 1.9 Teacher Guide: Choosing the Correct Variable to Solve For, Part 2",1.9.6: Lesson Synthesis,0,https://raiselearning.org/mod/lesson/view.php?id=115623&pageid=768225
6d1b7ea1-f735-47b0-b89e-6e22267d1c25,Unit 1: Linear Equations,"Lesson 1.9: Choosing the Correct Variable to Solve For, Part 2",1.9.0: Lesson Overview ,1,https://raiselearning.org/mod/lesson/view.php?id=115624
87b1a9d1-7c96-46d7-88d6-ad6f523b1b37,Unit 1: Linear Equations,"Lesson 1.9: Choosing the Correct Variable to Solve For, Part 2",1.9.1: Rearranging an Equation in Three Variables ,1,https://raiselearning.org/mod/lesson/view.php?id=115624&pageid=768227
5c3c3d50-f9aa-43c3-aa1c-b592c5038cd3,Unit 1: Linear Equations,"Lesson 1.9: Choosing the Correct Variable to Solve For, Part 2",1.9.2: Writing an Equation to Represent a Constraint ,1,https://raiselearning.org/mod/lesson/view.php?id=115624&pageid=768228
13fa95d6-e2f3-46ea-af52-3cb11d8b6270,Unit 1: Linear Equations,"Lesson 1.9: Choosing the Correct Variable to Solve For, Part 2",1.9.2: Self Check,1,https://raiselearning.org/mod/lesson/view.php?id=115624&pageid=768229
df9b3633-019e-453b-9c0b-0b80e35ff02d,Unit 1: Linear Equations,"Lesson 1.9: Choosing the Correct Variable to Solve For, Part 2",1.9.2: Additional Resources,1,https://raiselearning.org/mod/lesson/view.php?id=115624&pageid=768230
